inscricao,idade,sexo,conclusao_ens_med,tipo_ens_med,treineiro,cadeira_canhoto,gestante,idoso,celular_na_residencia,internet_na_residencia,pessoas_na_residencia,renda_mensal_familiar,nota_ct,nota_ch,nota_lc,nota_mt,nota_redacao,estado,municipio,municipio_id
212991,15,F,Cursando,1,1,0,0,0,1,A,5,Nenhuma Renda,488.5,531.2,574.1,581.5,640.0,AP,MACAPÁ,1600303
4124391,17,M,Cursando,1,1,0,0,0,1,B,5,6986.00 até 7984.00,503.2,427.8,613.7,474.9,560.0,SP,BEBEDOURO,3506102
1592070,21,F,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,,,,,,MG,VARGINHA,3170701
231157,24,F,Concluído,1,0,0,0,0,1,A,5,Nenhuma Renda,468.3,354.8,443.0,406.9,600.0,BA,CANUDOS,2906824
4387500,18,M,Cursando,1,1,0,0,0,1,B,4,1996.00 até 2495.00,533.6,475.1,387.0,599.4,500.0,RJ,BOM JARDIM,3300506
4353565,26,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,485.6,532.4,541.0,414.4,520.0,ES,CACHOEIRO DE ITAPEMIRIM,3201209
3049872,17,M,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,375.9,476.0,507.1,431.4,520.0,SP,UBATUBA,3555406
4449804,21,M,Concluído,1,0,0,0,0,1,A,3,2495.00 até 2994.00,,,,,,RO,PORTO VELHO,1100205
4713633,23,M,Concluído,1,0,0,0,0,1,B,6,1497.00 até 1996.00,544.0,582.0,580.8,624.1,560.0,MG,PASSOS,3147907
1962197,27,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,489.6,503.9,545.4,412.8,520.0,PR,GUARAPUAVA,4109401
3359949,16,M,Cursando,2,0,0,0,0,1,B,3,1497.00 até 1996.00,431.3,427.0,426.1,395.2,500.0,RJ,RIO DE JANEIRO,3304557
4863399,21,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,557.5,599.4,614.7,817.0,660.0,PR,PONTA GROSSA,4119905
2824729,16,F,Cursando,1,1,0,0,0,1,B,4,9980.00 até 11976.00,367.6,521.9,537.6,639.9,760.0,PR,CURITIBA,4106902
1517621,37,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,452.9,338.8,448.7,422.5,420.0,SP,GUARULHOS,3518800
2491607,17,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,426.8,498.7,493.5,457.6,480.0,MG,MATO VERDE,3141009
3353786,26,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,488.3,508.0,514.3,606.5,340.0,SP,PIRACICABA,3538709
4510885,21,F,Concluído,1,0,0,0,0,1,B,5,2495.00 até 2994.00,547.1,528.7,566.2,656.0,880.0,RJ,ITAPERUNA,3302205
4461047,20,M,Concluído,1,0,0,0,0,1,A,6,1497.00 até 1996.00,347.7,391.4,476.9,443.1,420.0,AM,SANTA ISABEL DO RIO NEGRO,1303601
1944894,17,F,Cursando,2,0,0,0,0,1,B,3,<= 998.00,570.8,512.7,513.9,547.7,900.0,BA,SENHOR DO BONFIM,2930105
4144571,18,M,Cursando,3,0,0,0,0,1,B,4,14970.00 até 19960.00,612.2,635.8,638.3,683.8,920.0,RJ,NOVA FRIBURGO,3303401
3771507,17,M,Cursando,2,0,0,0,0,1,B,4,<= 998.00,423.0,426.7,491.1,420.9,320.0,SP,SÃO PAULO,3550308
1089391,18,M,Concluído,1,0,0,0,0,1,B,6,998.00 até 1497.00,473.6,522.4,453.2,379.2,460.0,SP,SANTO ANDRÉ,3547809
1982594,23,M,Concluído,1,0,0,0,0,1,B,6,2495.00 até 2994.00,611.1,596.9,624.9,531.7,600.0,PR,CURITIBA,4106902
1016113,20,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,,,,,,AC,RIO BRANCO,1200401
322850,17,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,433.8,577.2,560.1,512.6,620.0,MG,PONTE NOVA,3152105
3806201,17,F,Cursando,3,0,0,0,0,1,B,4,>= 19960.00,628.3,646.6,622.2,719.9,740.0,PR,CURITIBA,4106902
1683142,18,F,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,476.7,569.3,568.1,524.4,880.0,SC,CHAPECÓ,4204202
1585796,33,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,405.0,369.2,454.5,436.7,460.0,BA,ILHÉUS,2913606
3134826,39,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,509.9,524.2,558.9,562.3,620.0,PI,TERESINA,2211001
315676,19,M,Cursando,2,0,0,0,0,1,B,4,<= 998.00,,,,,,MG,BELO HORIZONTE,3106200
997049,30,M,Concluído,1,0,0,0,0,1,A,5,2994.00 até 3992.00,548.2,570.5,535.7,634.8,500.0,AP,MACAPÁ,1600303
821304,18,F,Cursando,2,0,0,0,0,0,B,2,998.00 até 1497.00,,,,,,SP,TABOÃO DA SERRA,3552809
4576735,18,F,Cursando,1,1,0,0,0,1,A,6,998.00 até 1497.00,368.5,400.9,413.7,427.8,480.0,PB,CONDE,2504603
3857343,19,F,Cursando,2,0,0,0,0,1,A,4,<= 998.00,408.3,422.2,400.1,449.7,360.0,MA,COELHO NETO,2103406
1014752,20,M,Concluído,1,0,0,0,0,1,A,4,Nenhuma Renda,542.0,452.2,431.4,371.0,460.0,TO,PALMAS,1721000
2972948,20,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,,,,,,TO,ARAGUAÍNA,1702109
4659416,23,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,489.3,361.8,466.9,387.5,280.0,BA,IBIRATAIA,2912905
2528055,21,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,,,,,,RJ,RIO DE JANEIRO,3304557
263188,30,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,422.4,534.3,518.5,459.8,500.0,BA,SALVADOR,2927408
1579603,19,M,Concluído,1,0,0,0,0,1,B,5,1996.00 até 2495.00,384.3,500.5,490.2,584.8,480.0,AL,ARAPIRACA,2700300
914268,22,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,543.3,556.0,565.3,576.7,520.0,CE,PACAJUS,2309607
841729,17,F,Cursando,2,0,0,0,0,1,A,4,1996.00 até 2495.00,491.0,476.4,515.2,418.3,740.0,SP,SÃO PAULO,3550308
4958571,28,M,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,,,,,,RS,CAXIAS DO SUL,4305108
335294,19,F,Concluído,1,0,0,0,0,1,A,3,<= 998.00,336.5,365.2,507.0,400.7,520.0,PE,PETROLINA,2611101
1136469,17,M,Cursando,2,0,0,0,0,1,B,4,6986.00 até 7984.00,531.6,496.2,521.2,670.8,620.0,MG,MONTES CLAROS,3143302
505823,17,F,Cursando,3,0,0,0,0,1,B,4,8982.00 até 9980.00,655.2,610.7,594.8,755.9,780.0,PB,JOÃO PESSOA,2507507
4899343,26,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,0.0,528.7,,0.0,PR,FOZ DO IGUAÇU,4108304
4175029,20,F,Concluído,1,0,0,0,0,1,A,5,<= 998.00,,,,,,RN,MOSSORÓ,2408003
5059053,18,M,Cursando,2,0,0,0,0,0,B,5,3992.00 até 4990.00,614.5,603.3,554.0,636.0,840.0,DF,BRASÍLIA,5300108
3967377,18,F,Cursando,3,0,0,0,0,1,B,4,3992.00 até 4990.00,528.1,424.4,554.7,501.3,640.0,ES,CACHOEIRO DE ITAPEMIRIM,3201209
3193747,17,F,Cursando,3,0,0,0,0,1,B,3,998.00 até 1497.00,509.4,580.1,557.8,462.6,580.0,SP,GUARARAPES,3518206
4674707,41,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,PI,TERESINA,2211001
3259808,17,M,Cursando,1,1,0,0,0,1,B,3,3992.00 até 4990.00,448.4,490.2,515.9,521.4,580.0,SP,SÃO JOSÉ DOS CAMPOS,3549904
4638052,36,F,Concluído,1,0,0,0,0,1,B,2,2994.00 até 3992.00,,,,,,BA,SALVADOR,2927408
2915323,29,M,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,579.4,675.6,617.1,601.7,520.0,BA,SALVADOR,2927408
1534846,19,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,,,,,PE,SÃO JOSÉ DO BELMONTE,2613503
696669,20,F,Concluído,1,0,0,0,0,1,B,2,4990.00 até 5988.00,602.8,650.2,675.1,723.1,900.0,RS,PORTO ALEGRE,4314902
5000603,32,M,Concluído,1,0,0,0,0,1,B,2,2495.00 até 2994.00,415.5,442.7,487.3,468.6,360.0,SP,SÃO PAULO,3550308
3037743,51,F,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,393.1,366.4,513.8,360.8,520.0,PR,ALMIRANTE TAMANDARÉ,4100400
904163,18,F,Cursando,2,0,0,0,0,1,B,5,<= 998.00,438.4,418.6,444.8,450.7,600.0,CE,PACUJÁ,2309904
1662112,17,M,Cursando,2,0,0,0,0,1,B,4,1996.00 até 2495.00,371.7,469.2,500.6,526.9,600.0,MT,RONDONÓPOLIS,5107602
5032577,45,M,Concluído,1,0,0,0,0,1,B,1,2994.00 até 3992.00,490.1,568.6,561.4,595.0,740.0,GO,GOIÂNIA,5208707
1465904,26,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,RJ,RIO DE JANEIRO,3304557
3467071,30,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,491.7,536.3,512.8,596.4,700.0,DF,BRASÍLIA,5300108
3379407,23,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,531.4,560.2,578.1,598.7,480.0,RJ,RIO DE JANEIRO,3304557
1771011,25,M,Concluído,1,0,0,0,0,1,B,6,<= 998.00,,,,,,PE,TEREZINHA,2615102
32597,18,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,AM,MANAUS,1302603
3130977,21,F,Concluído,1,0,0,0,0,1,A,4,Nenhuma Renda,428.5,530.0,535.7,392.3,640.0,PA,BELÉM,1501402
738046,20,F,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,582.3,620.9,590.7,711.3,940.0,MT,SINOP,5107909
3475227,20,M,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,702.1,691.6,632.3,838.2,960.0,MT,CUIABÁ,5103403
2985067,18,M,Cursando,2,0,0,0,0,1,B,3,<= 998.00,489.5,518.3,512.0,545.2,640.0,PE,RECIFE,2611606
1969141,17,F,Cursando,3,0,0,0,0,1,B,3,998.00 até 1497.00,590.9,544.3,570.6,530.2,860.0,PR,UMUARAMA,4128104
4997690,45,F,Concluído,1,0,0,0,0,1,A,4,998.00 até 1497.00,,,,,,SP,SÃO CARLOS,3548906
3094870,17,M,Cursando,2,0,0,0,0,1,A,4,998.00 até 1497.00,402.2,347.2,419.1,422.9,620.0,PA,SANTA LUZIA DO PARÁ,1506559
2320395,17,M,Cursando,1,1,0,0,0,1,B,3,4990.00 até 5988.00,834.3,687.5,615.4,896.1,940.0,SP,SÃO PAULO,3550308
299202,19,F,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,544.9,509.3,530.8,448.1,600.0,MG,CARANDAÍ,3113206
775723,17,F,Cursando,2,0,0,0,0,1,B,4,2994.00 até 3992.00,444.0,445.4,559.7,497.6,640.0,GO,GOIÂNIA,5208707
445284,22,M,Concluído,1,0,0,0,0,1,B,5,<= 998.00,,,,,,SE,LARANJEIRAS,2803609
823233,16,F,Cursando,1,1,0,0,0,1,B,3,2495.00 até 2994.00,559.8,559.9,580.6,694.8,700.0,SP,JUNDIAÍ,3525904
4690693,22,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,370.5,412.7,461.5,445.1,840.0,CE,FORTALEZA,2304400
739947,17,F,Cursando,3,0,0,0,0,1,B,2,1497.00 até 1996.00,452.1,377.7,483.7,536.5,800.0,MS,AQUIDAUANA,5001102
2602948,23,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,538.9,569.0,,680.0,TO,GURUPI,1709500
3201497,17,F,Cursando,3,0,0,0,0,1,B,3,11976.00 até 14970.00,413.6,515.4,509.4,573.7,320.0,SP,SÃO PAULO,3550308
3042283,19,M,Cursando,2,0,0,0,0,1,A,3,998.00 até 1497.00,408.6,416.5,515.7,508.8,520.0,MS,CAMPO GRANDE,5002704
3207389,15,F,Cursando,1,1,0,0,0,1,B,3,3992.00 até 4990.00,,,,,,SP,ITAPIRA,3522604
1227624,22,M,Concluído,1,0,0,0,0,1,B,4,<= 998.00,395.2,462.3,537.5,371.7,520.0,RN,SÃO RAFAEL,2412807
2846937,21,F,Concluído,1,0,0,0,0,1,A,7,998.00 até 1497.00,372.8,414.8,454.2,453.0,280.0,GO,APARECIDA DE GOIÂNIA,5201405
4040380,39,M,Concluído,1,0,0,0,0,1,B,4,1497.00 até 1996.00,428.3,411.0,480.1,569.6,500.0,RN,MONTE ALEGRE,2407807
1598866,17,M,Cursando,1,1,0,0,0,1,B,4,1996.00 até 2495.00,530.2,409.8,452.5,517.9,340.0,MG,ITURAMA,3134400
4332165,26,M,Concluído,1,0,0,0,0,1,B,4,2495.00 até 2994.00,,,,,,SP,RIBEIRÃO PIRES,3543303
4087886,18,M,Cursando,2,0,0,0,0,1,B,7,Nenhuma Renda,,,,,,AM,MANAUS,1302603
3658806,19,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,532.0,579.9,593.3,696.5,940.0,RJ,RIO DE JANEIRO,3304557
2387432,17,F,Cursando,3,0,0,0,0,1,B,3,1497.00 até 1996.00,540.6,578.6,583.8,690.4,660.0,SP,CRUZEIRO,3513405
5035245,23,F,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,,,,,,GO,CAÇU,5204300
3159958,16,F,Cursando,1,1,0,0,0,1,B,5,<= 998.00,459.5,416.7,490.5,446.7,600.0,CE,PORANGA,2311009
3689510,21,F,Cursando,2,0,0,0,0,1,A,1,<= 998.00,,,,,,SP,SÃO PAULO,3550308
4753282,20,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,MG,BELO HORIZONTE,3106200
4036663,18,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,521.0,404.0,504.1,420.7,460.0,CE,FORTALEZA,2304400
519379,19,F,Concluído,1,0,0,0,0,1,B,4,2994.00 até 3992.00,386.0,524.6,495.2,517.4,520.0,ES,VITÓRIA,3205309
4198305,20,M,Concluído,1,0,0,0,0,1,B,2,<= 998.00,434.7,524.3,472.6,393.1,240.0,PE,PAULISTA,2610707
271078,17,F,Cursando,3,0,0,0,0,1,B,3,<= 998.00,418.4,482.8,503.7,481.8,740.0,BA,SALVADOR,2927408
1025553,26,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,393.6,409.6,392.0,466.0,540.0,GO,NOVO GAMA,5215231
3088242,21,F,Concluído,1,0,0,0,0,1,A,3,Nenhuma Renda,445.7,484.6,493.3,433.0,820.0,PA,BELÉM,1501402
622291,31,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,393.1,429.0,353.1,442.2,480.0,ES,LINHARES,3203205
2618510,44,F,Concluído,1,0,0,0,0,1,B,3,2495.00 até 2994.00,,,,,,SP,SÃO JOSÉ DO RIO PRETO,3549805
1949963,19,F,Concluído,1,0,0,0,0,1,B,4,<= 998.00,,,,,,AL,TEOTÔNIO VILELA,2709152
3186619,17,M,Cursando,1,1,0,0,0,1,B,4,1996.00 até 2495.00,474.5,507.2,492.7,484.4,840.0,CE,CAMPOS SALES,2302701
3821436,34,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,GO,GOIANÉSIA,5208608
3400751,19,F,Cursando,2,0,0,0,0,1,A,2,<= 998.00,,480.2,449.3,,400.0,AL,CAMPO ALEGRE,2701407
2324491,22,F,Concluído,1,0,0,0,0,1,B,6,2994.00 até 3992.00,,442.3,515.9,,560.0,SP,OSASCO,3534401
3345686,17,F,Cursando,2,0,0,0,0,1,B,3,1996.00 até 2495.00,478.8,497.7,516.7,531.3,460.0,SP,CRAVINHOS,3513108
1729936,24,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,,,,,,RN,NATAL,2408102
4734359,25,M,Outros,1,0,0,0,0,0,B,4,<= 998.00,,,,,,MG,CANDEIAS,3112000
2341722,17,F,Cursando,2,0,0,0,0,1,B,5,1497.00 até 1996.00,475.2,453.5,542.9,456.1,600.0,SP,SÃO BERNARDO DO CAMPO,3548708
2391872,21,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,508.4,593.7,557.2,622.7,540.0,RS,ARROIO GRANDE,4301305
1299069,38,F,Concluído,1,0,0,0,0,1,A,2,<= 998.00,,,,,,SE,SÃO CRISTÓVÃO,2806701
56023,20,F,Cursando,2,0,0,0,0,1,A,8,<= 998.00,352.0,456.9,434.0,488.0,580.0,PA,VITÓRIA DO XINGU,1508357
4271193,24,F,Concluído,1,0,0,0,0,1,B,2,<= 998.00,,,,,,BA,JUAZEIRO,2918407
2336491,19,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,,,,,,SP,ITAPEVI,3522505
3266224,18,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,,,,,,SP,FRANCO DA ROCHA,3516408
3728617,29,F,Concluído,1,0,0,1,0,1,A,5,1996.00 até 2495.00,451.9,511.3,570.2,521.7,420.0,GO,VALPARAÍSO DE GOIÁS,5221858
3997220,17,F,Cursando,1,1,0,0,0,1,B,3,2994.00 até 3992.00,548.9,572.1,589.1,607.5,560.0,MG,MARIANA,3140001
3913878,16,F,Cursando,1,1,0,0,0,1,A,6,Nenhuma Renda,,,,,,MA,CAJARI,2102507
1917577,22,F,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,525.5,587.5,559.8,528.6,840.0,BA,LAPÃO,2919157
4397639,26,M,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,506.2,532.1,500.5,589.9,560.0,AM,MANAUS,1302603
2082233,20,F,Concluído,1,0,0,0,0,1,A,3,Nenhuma Renda,396.2,380.2,526.2,440.9,660.0,PA,BRAGANÇA,1501709
1661209,65,F,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,440.7,477.9,443.3,522.4,680.0,RS,PORTO ALEGRE,4314902
4530766,18,F,Concluído,1,0,0,0,0,1,B,13,<= 998.00,,,,,,AP,MAZAGÃO,1600402
1752346,37,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,534.6,509.9,532.4,459.0,480.0,PB,CAMPINA GRANDE,2504009
4833651,19,M,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,494.0,528.0,571.5,690.6,580.0,SP,SÃO JOSÉ DOS CAMPOS,3549904
4268245,40,M,Concluído,1,0,0,0,0,1,B,3,998.00 até 1497.00,476.6,592.8,604.9,589.9,640.0,BA,PÉ DE SERRA,2924058
128162,16,M,Cursando,1,1,0,0,0,1,A,3,<= 998.00,395.9,340.8,449.1,535.1,520.0,PI,SÃO MIGUEL DA BAIXA GRANDE,2210383
1155603,24,M,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,384.5,389.5,471.4,435.1,440.0,MG,BELO HORIZONTE,3106200
3953327,20,M,Concluído,1,0,0,0,0,1,A,4,998.00 até 1497.00,450.7,503.5,548.1,538.1,540.0,MA,SÃO JOÃO DOS PATOS,2111102
1184150,18,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,403.9,571.7,551.9,589.6,760.0,MG,BELO HORIZONTE,3106200
4498568,54,F,Concluído,1,0,0,0,0,1,B,2,998.00 até 1497.00,376.6,539.5,529.5,406.5,540.0,RJ,NOVA IGUAÇU,3303500
197827,39,M,Concluído,1,0,0,0,0,1,B,2,9980.00 até 11976.00,615.1,596.4,673.4,753.1,740.0,TO,ARAGUAÍNA,1702109
4840630,52,F,Concluído,1,0,0,0,0,1,B,3,3992.00 até 4990.00,553.1,538.6,553.3,633.5,660.0,SP,HORTOLÂNDIA,3519071
3590615,18,M,Cursando,2,0,0,0,0,1,B,7,2994.00 até 3992.00,367.8,386.5,457.0,445.1,400.0,MA,AÇAILÂNDIA,2100055
252203,20,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,531.6,534.3,,640.0,BA,ANDORINHA,2901353
4454425,29,M,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,420.1,586.4,529.4,758.4,660.0,GO,BURITI ALEGRE,5203906
3245192,37,F,Concluído,1,0,0,0,0,1,B,5,1996.00 até 2495.00,355.0,350.3,395.7,500.3,340.0,PR,ARAPONGAS,4101507
320630,26,M,Concluído,1,0,0,0,0,1,B,3,1996.00 até 2495.00,,,,,,MG,GOVERNADOR VALADARES,3127701
3580358,17,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,486.2,505.3,566.8,515.5,800.0,MA,TIMON,2112209
1711329,16,M,Cursando,1,1,0,0,0,1,B,4,3992.00 até 4990.00,460.4,486.2,522.3,459.8,460.0,PE,TABIRA,2614600
292093,20,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,,508.0,530.9,,560.0,MG,SANTA RITA DO SAPUCAÍ,3159605
2101324,24,M,Concluído,1,0,0,0,0,1,A,4,998.00 até 1497.00,451.8,531.3,544.5,583.1,520.0,PI,LAGOA DO PIAUÍ,2205581
2384590,17,F,Cursando,1,1,0,0,0,1,B,3,8982.00 até 9980.00,502.3,509.8,553.2,586.6,740.0,PR,ASTORGA,4102109
188830,26,F,Concluído,1,0,0,0,0,1,A,5,<= 998.00,440.3,411.4,409.6,398.2,440.0,AP,MACAPÁ,1600303
870910,22,F,Concluído,1,0,0,0,0,1,B,4,>= 19960.00,660.1,652.2,577.9,684.9,720.0,PR,LONDRINA,4113700
1556514,17,M,Cursando,1,1,0,0,0,1,B,5,4990.00 até 5988.00,695.4,739.1,601.9,789.5,900.0,PE,PAULISTA,2610707
351737,20,M,Concluído,1,0,0,0,0,1,B,3,1497.00 até 1996.00,,,,,,PE,OLINDA,2609600
4151890,17,M,Cursando,2,0,0,0,0,1,B,5,1996.00 até 2495.00,461.6,528.6,526.5,385.7,500.0,SP,PALMITAL,3535309
2476475,17,F,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,539.3,575.5,596.9,519.9,660.0,MG,BELO HORIZONTE,3106200
3018059,42,F,Concluído,1,0,0,0,0,1,A,2,998.00 até 1497.00,433.1,427.4,393.0,374.4,200.0,RJ,RIO DE JANEIRO,3304557
1293231,38,F,Concluído,1,0,0,0,0,1,B,5,Nenhuma Renda,409.8,341.3,476.6,423.3,340.0,BA,BOM JESUS DA LAPA,2903904
4850830,19,M,Concluído,1,0,0,0,0,1,B,2,2994.00 até 3992.00,539.2,599.2,580.8,589.0,600.0,SP,PAULÍNIA,3536505
4407411,20,M,Concluído,1,0,0,0,0,1,A,4,<= 998.00,,,,,,AM,MANAUS,1302603
2102683,25,F,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,469.0,531.4,449.4,436.4,760.0,PA,SANTARÉM,1506807
3165503,16,F,Cursando,2,0,0,0,0,1,B,2,2994.00 até 3992.00,489.7,452.4,554.0,546.3,660.0,PA,BELÉM,1501402
3345820,20,F,Concluído,1,0,0,0,0,1,B,4,1996.00 até 2495.00,,,,,,ES,CACHOEIRO DE ITAPEMIRIM,3201209
980370,20,F,Concluído,1,0,0,0,0,1,A,6,998.00 até 1497.00,,,,,,MA,IMPERATRIZ,2105302
204908,18,M,Concluído,1,0,0,0,0,1,B,4,4990.00 até 5988.00,507.7,603.4,599.8,500.6,720.0,AP,MACAPÁ,1600303
2559245,18,F,Cursando,1,1,0,0,0,0,A,3,Nenhuma Renda,383.4,481.9,485.5,460.1,500.0,MA,TIMON,2112209
1187785,18,F,Cursando,3,0,0,0,0,1,B,4,2994.00 até 3992.00,568.2,559.1,546.7,408.7,820.0,RN,PARNAMIRIM,2403251
3749429,16,F,Cursando,1,1,0,0,0,1,B,4,998.00 até 1497.00,555.7,602.4,567.6,674.6,840.0,SP,VOTUPORANGA,3557105
2725876,50,F,Cursando,2,0,0,0,0,1,B,1,Nenhuma Renda,486.7,358.6,446.0,478.2,0.0,BA,JACOBINA,2917508
4363713,40,M,Concluído,1,0,0,0,0,1,A,3,998.00 até 1497.00,380.9,415.4,417.3,489.1,460.0,MG,POUSO ALEGRE,3152501
3378754,49,F,Concluído,1,0,0,0,0,1,B,4,Nenhuma Renda,,,,,,RJ,NOVA IGUAÇU,3303500
1305980,17,F,Cursando,2,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,SP,SERRA NEGRA,3551603
3337834,18,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,368.2,438.0,470.2,402.1,540.0,PA,TAILÂNDIA,1507953
28660,15,M,Outros,1,0,0,0,0,1,B,6,>= 19960.00,642.0,657.8,618.2,764.2,880.0,AM,MANAUS,1302603
328691,43,F,Cursando,1,1,0,0,0,1,B,2,<= 998.00,,,,,,MG,NANUQUE,3144300
1272350,18,M,Cursando,2,0,0,0,0,1,B,3,<= 998.00,349.3,510.6,499.0,415.8,520.0,BA,SALVADOR,2927408
3324219,16,F,Cursando,1,1,0,0,0,1,B,5,3992.00 até 4990.00,390.3,492.0,466.5,408.9,0.0,PA,PONTA DE PEDRAS,1505700
2354641,17,F,Cursando,2,0,0,0,0,1,B,3,2495.00 até 2994.00,568.5,554.5,581.3,643.1,540.0,PR,PONTA GROSSA,4119905
2859473,16,F,Cursando,1,1,0,0,0,1,B,7,998.00 até 1497.00,442.6,486.4,433.8,534.2,380.0,GO,PORANGATU,5218003
3871051,41,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,PR,PATO BRANCO,4118501
1927709,20,M,Concluído,1,0,0,0,0,1,B,3,<= 998.00,450.5,471.9,488.8,586.9,600.0,BA,ITAPETINGA,2916401
4080193,20,M,Concluído,1,0,0,0,0,1,B,5,1497.00 até 1996.00,,,,,,PA,MOJU,1504703
4545572,23,F,Concluído,1,0,0,0,0,1,B,4,3992.00 até 4990.00,575.1,585.0,560.2,507.3,600.0,MA,PAÇO DO LUMIAR,2107506
3922485,18,F,Cursando,2,0,0,0,0,1,B,2,Nenhuma Renda,400.3,502.2,471.5,528.2,660.0,TO,ITAPIRATINS,1710904
3432554,18,F,Concluído,1,0,0,0,0,1,B,4,998.00 até 1497.00,,,,,,CE,FORTALEZA,2304400
921870,17,M,Cursando,2,0,0,0,0,1,A,5,<= 998.00,426.2,536.2,441.0,473.5,500.0,CE,FORTALEZA,2304400
1754316,18,F,Concluído,1,0,0,0,0,1,B,5,>= 19960.00,,,,,,CE,FORTALEZA,2304400
4212459,21,M,Concluído,1,0,0,0,0,1,B,2,1996.00 até 2495.00,529.4,578.7,566.3,666.4,720.0,RS,PASSO FUNDO,4314100
4918220,17,M,Cursando,1,1,0,0,0,1,B,3,1996.00 até 2495.00,531.9,540.2,588.5,661.2,560.0,RS,MONTAURI,4312351
3702760,18,M,Cursando,2,0,0,0,0,1,B,3,998.00 até 1497.00,,538.9,549.7,,740.0,SP,SÃO PAULO,3550308
4085831,18,M,Concluído,1,0,0,0,0,1,B,5,998.00 até 1497.00,,364.6,423.9,,400.0,PA,MELGAÇO,1504505
4496242,19,F,Concluído,1,0,0,0,0,1,B,3,<= 998.00,478.2,557.0,555.1,491.1,720.0,RJ,BELFORD ROXO,3300456
2016250,45,M,Concluído,1,0,0,0,0,1,B,2,9980.00 até 11976.00,493.0,599.6,628.9,650.7,780.0,PA,BELÉM,1501402
